word phrase	count
見える と/助詞	3
続いてる ん/名詞	4
がる ので/助詞	1
回ってくれる し/助詞	1
生きてる 間/名詞	2
しゃべってくれる か/助詞	1
見せてる ./記号	1
上回る 人/名詞	1
できてる よ/助詞	1
働いている ところ/名詞	1
してる もん/名詞	3
おる けども/助詞	1
思ってる か/助詞	6
聞いている から/助詞	1
している と/助詞	1
浮かんでくる って/助詞	1
ある 街/名詞	2
落ち着いている 非常/名詞	1
感じる 街/名詞	1
変わる と/助詞	5
来る わけ/名詞	7
来る に/助詞	1
おしてる の/助詞	1
見る とこ/名詞	7
楽しめる し/助詞	1
飛んでる し/助詞	2
来れる ん/名詞	1
変わってくる ん/名詞	2
来てくれる ん/名詞	1
増える ん/名詞	3
よる 制限/名詞	1
帰ってくる 人/名詞	1
出る 時間/名詞	1
設けてる から/助詞	1
れる ねん/助詞	46
決まる と/助詞	3
働いてる ん/名詞	3
できる の/助詞	10
できる 範囲/名詞	4
伸びる かも/助詞	2
行ってる から/助詞	21
なる 日/名詞	2
食べる もん/名詞	18
乗る ねん/助詞	2
当てる の/助詞	1
住んとる いう/動詞	1
住んてる の/名詞	1
住んとる し/助詞	2
おる いう/動詞	3
住んとる か/助詞	1
よる やん/助動詞	2
帰る の/名詞	8
働いとる わ/助詞	1
帰る やろ/助動詞	5
残る こと/名詞	4
下がる し/助詞	1
上がってくる から/助詞	2
れる 分/名詞	1
減ってる の/名詞	1
なってる かも/助詞	3
下がってる から/助詞	3
いえる な/助詞	1
持ってる 人/名詞	12
おる から/助詞	95
しとる か/助詞	7
変わる ごと/名詞	1
変わってくる ./記号	4
する 仕事/名詞	11
困る ねん/助詞	3
無くなる わ/助詞	1
なってる ねん/助詞	23
言うてる から/助詞	2
なる とか/助詞	18
仕入れる 言う/動詞	1
取り上げる から/助詞	1
する みたい/名詞	28
やってる から/助詞	36
できる か/助詞	31
増えてくる ん/名詞	2
集める と/助詞	1
しよる ねん/助詞	10
できてる けど/助詞	1
いける ねん/助詞	6
できる もん/名詞	3
分かる と/助詞	7
分かる だけ/助詞	2
残る から/助詞	3
寝てる し/助詞	3
してくる と/助詞	1
やってる あれ/名詞	1
する 場/名詞	2
募る に/助詞	1
教える 人/名詞	3
ありすぎる ので/助詞	1
いてる 時/名詞	4
分かる な/助詞	5
植える お花/名詞	1
がる やん/助動詞	1
変わってる やろ/助動詞	4
覚えてる 場所/名詞	1
なる ので/助詞	2
教えてくれる し/助詞	1
行ってる し/助詞	9
する 温泉/名詞	1
できる けど/助詞	16
生きてる と/助詞	2
生きてる かも/助詞	1
できる うち/名詞	1
食べれる から/助詞	4
食べる から/助詞	8
する ご飯/名詞	1
食べる よう/形容詞	1
してくれる やん/助動詞	1
分かる やろ/助動詞	11
覚えてる けども/助詞	2
繋いてる ./記号	1
つこてはる みたい/名詞	1
住んでる よう/名詞	2
もろてる ねん/助詞	1
作る よう/名詞	1
行ける から/助詞	14
まえる わけ/名詞	1
つかってる ./記号	1
洗うてる みたい/名詞	2
言うてくれる けど/助詞	1
入ってる から/助詞	11
使える の/名詞	2
食べていける ん/名詞	1
言うてる ね/名詞	1
食べていける だけ/助詞	1
してくれる スウェーデン/名詞	1
思ってる ねん/助詞	25
食べる もの/名詞	4
言うてる なら/接続詞	1
付いてる わ/助詞	1
回ってくる ぐらい/助詞	1
来てやる ./記号	1
来てる わ/助詞	3
来てる ./記号	8
来てる な/助詞	1
来てる から/助詞	10
出る やろ/助動詞	5
してる ね/名詞	15
見る ぐらい/助詞	3
してる やん/助動詞	22
起きてる 起き/動詞	1
起きてる ./記号	1
負ける やん/助動詞	1
見てる の/名詞	4
出てくる もの/名詞	1
来る やろ/助動詞	6
来る より/助詞	2
見てる のに/助詞	2
出てくる よう/形容詞	1
飲んでる し/助詞	1
歩ける し/助詞	1
いてる もん/助詞	2
する ので/助詞	3
分かってる ./記号	4
できてる ねん/名詞	1
してる とき/名詞	12
教える こと/名詞	2
乗ってる やん/助動詞	5
寝る 時間/名詞	5
残る ひま/名詞	1
られてる の/助詞	2
思てる ./記号	7
おる もん/助詞	4
くれてる と/助詞	1
見てる から/助詞	6
通ってる から/助詞	4
できる 間/名詞	1
ある うち/名詞	4
手つどうてる わ/助詞	1
行ってる とき/名詞	5
澄んでる ./記号	1
伸びてる ねん/助詞	1
伸びる ねん/助詞	1
する 間/名詞	3
わかる わ/助詞	6
する のん/助詞	4
とれる もん/助詞	1
集まる よう/名詞	1
する メンバー/名詞	2
よる けど/助詞	13
乗ってる けど/助詞	1
乗る 方/名詞	1
おいてある ねん/助詞	1
入れる ねん/助詞	4
ある もん/助詞	23
残ってる し/助詞	5
言うてる 鉄/名詞	1
残ってる ねん/助詞	2
見れる ねん/助詞	1
行ってる もん/助詞	1
できる 前/名詞	4
向いてる ん/名詞	2
戻る やん/助動詞	1
わかれる ん/名詞	1
乗ってくる とこ/名詞	1
する ところ/名詞	9
渡る 方/名詞	1
してくれる し/助詞	10
乗れる ん/名詞	1
乗ったる って/助詞	1
買うとる はず/名詞	1
なる ねん/名詞	6
いる もん/助詞	2
飛んでくれる と/助詞	1
くれてる ねん/助詞	1
落ちてる と/助詞	1
通じる 人/名詞	2
ついてる から/助詞	10
とる の/助詞	3
建てる とき/名詞	1
困る から/助詞	7
やってる とき/名詞	5
減ってる は/助詞	1
減ってる と/助詞	1
いっとる もん/助詞	1
かける ./記号	4
入ってくる 収入/名詞	1
減る か/助詞	1
教える 方/名詞	1
おる ころ/名詞	1
変わる の/助詞	1
ある 言う/動詞	6
とれる ./記号	1
取れる と/助詞	1
なってくる と/助詞	20
帰ってくる わけ/名詞	4
落ちてる やん/助動詞	1
知ってる ねん/助詞	5
きてる わけ/名詞	2
助かる 確率/名詞	1
考えてる ./記号	9
思てる ねん/助詞	11
行ったる とか/助詞	1
喋ってる とき/名詞	3
言いよる ねん/助詞	7
できる まで/助詞	2
教える 専門/名詞	1
教える 仕事/名詞	2
住んでる ん/名詞	6
出会ってみる と/助詞	1
受け入れる みたい/名詞	1
してくれる 人/名詞	7
知り合ってる から/助詞	1
育ってる アジア/名詞	1
やってくれる けど/助詞	2
思ってる かも/助詞	2
教えてくれる から/助詞	3
行ってくれる よ/助詞	1
教えてあげる やん/助動詞	1
いる やろ/助動詞	8
よる よ/助詞	2
話している ./記号	1
まとめてる 統括/名詞	1
する 今/名詞	1
いってる か/助詞	2
みる ん/名詞	2
みる ので/助詞	1
やる イベント/名詞	1
いる 人間/名詞	1
やってる ので/助詞	3
預かってる ので/助詞	1
起きる と/助詞	1
回る よう/名詞	1
作ってる セクション/名詞	1
する セクション/名詞	2
いる ところ/名詞	3
とる よう/名詞	1
分かる の/名詞	1
働ける ので/助詞	1
上がってる って/助詞	1
上がる し/助詞	2
行ってる と/助詞	5
覚える けど/助詞	1
せてもらえる チャンス/名詞	1
見る って/助詞	7
終わる か/助詞	5
できる こと/名詞	23
まとめる リーダーシップ/名詞	1
就けてる ので/助詞	1
終わる 予定/名詞	1
なってる って/助詞	7
楽しんでる 自分/名詞	2
働いてる 人/名詞	12
集まってる ので/助詞	1
ついて行ってる ./記号	1
くれてる から/助詞	10
しゃべる 英語/名詞	1
言ってる ん/名詞	7
している 自分/名詞	1
やる ので/助詞	2
喋りかける こと/名詞	1
しゃべる こと/名詞	7
貯まる って/助詞	1
残る って/助詞	2
別れる けど/助詞	2
食べ続ける の/名詞	1
食べる 仲間/名詞	1
おくる ね/助詞	1
持って回る ん/名詞	1
似てる から/助詞	3
通りくる こと/名詞	1
遅れる こと/名詞	1
走ってる から/助詞	2
遅れてる ん/名詞	1
守る 国/名詞	1
やってくる し/助詞	1
見る と/助詞	9
分かる 日本/名詞	1
出る べき/助動詞	1
する に/助詞	19
見れる から/助詞	5
撮る 機械/名詞	1
教えてる から/助詞	1
乗る 車/名詞	2
止まってる やつ/名詞	1
みる この/連体詞	1
変える やつ/名詞	1
れる と/助詞	36
分かれてる から/助詞	1
育ってる って/助詞	1
育ってる の/名詞	1
よる と/助詞	5
いる よ/助詞	11
抜けてる 抜け/動詞	1
抜けてる ./記号	1
喋る とか/助詞	1
喋る から/助詞	7
行かはる やん/助動詞	2
見てくれる と/助詞	1
さしてくれる ん/名詞	1
やる 仕事/名詞	3
ゆってくれる と/助詞	1
られる から/助詞	12
なる よ/助詞	22
考える わ/助詞	2
なってる か/助詞	6
働いてる やろ/助動詞	2
暮らしてる やん/助動詞	1
やってる ちゃう/感動詞	1
もらえる か/助詞	2
当たる やつ/名詞	1
生んでる ので/助詞	1
してくれる か/助詞	3
くれる か/助詞	1
くる ./記号	5
する わ/助詞	59
入る 仕事/名詞	1
あげれる ぐらい/助詞	1
知る やろ/助動詞	1
見てる し/助詞	5
読んでる ので/助詞	1
してはる か/助詞	2
出てる ね/名詞	1
喋る ので/助詞	1
取れる の/助詞	5
入る か/助詞	6
教える 学校/名詞	2
答える よ/助詞	2
住んでる ので/助詞	1
怒ってる みたい/名詞	1
離れてる から/助詞	10
なる お金/名詞	1
行ける みたい/名詞	1
通じる やん/助動詞	1
過ぎる よ/助詞	1
行ける ん/名詞	9
なる ため/名詞	8
暮らせる みたい/名詞	1
行ける よう/名詞	10
いはる し/助詞	1
集まってる から/助詞	3
変わる よ/助詞	2
住んでる から/助詞	5
見えてくる ./記号	1
ゆってる 場合/名詞	1
始める しか/助詞	1
してる お/接頭詞	2
引き抜いてくる しか/助詞	1
おる ん/名詞	60
言ってくれる から/助詞	2
できてる ん/名詞	2
頑張ってる ./記号	4
なる 時/名詞	7
させる し/助詞	1
なくなる ん/名詞	3
食べる ん/名詞	7
変わる か/助詞	2
怒る から/助詞	6
怒る 時/名詞	2
なる よう/名詞	32
うつる ねん/助詞	1
変わる から/助詞	4
しゃべってる 人/名詞	1
よる かも/助詞	1
言ってる とか/助詞	1
なってくる から/助詞	5
帰れる ./記号	2
いける ん/名詞	11
働いてくれる 人/名詞	1
やる かも/助詞	3
くる ねん/助詞	7
しまってる から/助詞	4
食べる とこ/名詞	7
熟れる 前/名詞	1
食べれる けど/助詞	5
いってる ./記号	6
開いてる の/助詞	1
揚げてる わ/助詞	1
あげてる ./記号	1
くる か/助詞	3
離れてる ./記号	6
通じる よ/助詞	4
売ってる 人/名詞	1
通じる けど/助詞	4
喋る でしょ/助動詞	1
しゃべる みたい/名詞	3
やってる とこ/名詞	6
いる ひと/名詞	1
帰る ねん/助詞	3
帰る から/助詞	4
減る でしょ/助動詞	1
いはる わ/助詞	5
来てる でしょ/助動詞	1
入る わけ/名詞	4
残ってる と/助詞	2
働いてる 家族/名詞	1
してはる から/助詞	3
もらってる の/名詞	1
貰える ね/助詞	1
いる って/助詞	11
使える よ/助詞	1
売ってる よ/助詞	3
見る ところ/名詞	1
泊めてもらえる って/助詞	1
やる 機会/名詞	2
やる とか/助詞	6
やる 以外/名詞	1
つくる ため/名詞	1
する ほど/名詞	3
売る 仕事/名詞	3
売る ため/名詞	1
売る って/助詞	3
ある 特定/名詞	2
かかる し/助詞	22
儲かる から/助詞	1
走ってる よ/助詞	2
売ってる けど/助詞	2
走ってる かも/助詞	1
れてる ね/助詞	2
残ってる の/名詞	10
ある とき/名詞	11
買ってくれる って/助詞	2
使える 一眼/名詞	1
なってる ん/助詞	2
なくなる から/助詞	5
してる わ/助詞	7
読んでる けど/助詞	2
慣れる よう/名詞	1
来てる 院生/名詞	1
知ってる 家族/名詞	1
してる で/助詞	8
きてる し/助詞	6
入ってくる ./記号	6
飛べる とか/助詞	1
生かせる 仕事/名詞	1
変わってる し/助詞	3
れる 立場/名詞	2
追いかける 立場/名詞	1
負けてる と/助詞	4
わかる 通り/名詞	2
持ってる わ/助詞	1
困る こと/名詞	6
行っている よ/助詞	1
れてる けど/助詞	9
きてる よ/助詞	5
やってる 諸口/名詞	1
乗ってる ね/助詞	1
極める とか/助詞	1
楽しんでる 領域/名詞	1
極めている ./記号	1
やっとる から/助詞	13
してる とこ/名詞	13
やられとる よ/助詞	1
やっとる は/助詞	1
帰ってくる やろ/助動詞	2
見える ねん/助詞	11
れとる よ/助詞	2
なっとる ちゃう/動詞	2
してる とかいう/助詞	1
見てる と/助詞	10
負ける わ/助詞	2
知る わけ/名詞	1
やっとる けど/助詞	3
いってる けど/助詞	2
しとる よ/助詞	1
れとる けど/助詞	4
なる いう/動詞	7
れる 恐れ/名詞	1
教える と/助詞	2
育てる と/助詞	1
なっとる から/助詞	14
なっとる ん/名詞	3
きとる みたい/名詞	1
言うとる けど/助詞	6
してくる わけ/名詞	1
吊る とか/助詞	1
止まる の/名詞	2
でてくる の/名詞	1
入ってる の/助詞	9
わかってる ./記号	1
やっとる とき/名詞	2
行っとる やろ/助動詞	1
なっとる の/名詞	2
する なか/名詞	1
知ってる の/名詞	4
困る と/助詞	2
いける はず/名詞	1
入る はず/名詞	2
行き過ぎる わけ/名詞	1
対する 愛情/名詞	1
ある や/助詞	7
入っとる から/助詞	5
延びる わけ/名詞	1
なっとる わけ/名詞	3
よじ登る いう/動詞	1
よじ登れる わ/助詞	1
れる わ/助詞	12
入れる わけ/名詞	5
さされる ねん/助詞	1
やってる せい/名詞	1
載る けど/助詞	1
残っとる の/名詞	2
入れる いう/動詞	2
残っとる ./記号	2
わかれとる ねん/助詞	1
負ける やろ/助動詞	1
負ける もん/名詞	1
おる 機械/名詞	1
おる よ/助詞	20
出とる やろ/助動詞	2
してる 学校/名詞	1
出る わ/助詞	2
甘えとる ./記号	1
きれる と/助詞	1
れる けど/助詞	31
れとる から/助詞	1
しとる と/助詞	4
なる とき/名詞	2
する やろ/助動詞	29
出てくる から/助詞	9
出てくる ねん/助詞	14
見る の/助詞	13
言うてる の/助詞	6
いうてる ねん/助詞	3
見える とこ/名詞	3
落ちとる な/助詞	1
乗る の/助詞	2
見とる けど/助詞	1
亡くなってる わ/助詞	1
行ける やん/助動詞	14
きてる みたい/名詞	3
しとる の/助詞	8
怒ってる わけ/名詞	1
してる わけ/名詞	17
してる ちゃう/動詞	1
思わはる ./記号	1
笑てる し/助詞	1
喋ってる から/助詞	4
ある マンション/名詞	1
